ID,SegmentID,Roadway Name,From,To,Direction,Date,Veh Class Type,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
2,77429,East 163 Street,Intervale Avenue,Kelly Street,WB,09/26/2017,Other Bus,,,,,,,,,,,,,,,,,,,14,15,13,7,4,5
2,77429,East 163 Street,Intervale Avenue,Kelly Street,WB,09/27/2017,Auto,69,53,28,37,56,125,258,305,292,241,259,206,289,293,332,342,290,218,,,,,,
2,77429,East 163 Street,Intervale Avenue,Kelly Street,WB,09/27/2017,Taxis,41,39,27,26,32,46,100,135,114,97,98,77,74,63,76,60,82,68,,,,,,
2,77429,East 163 Street,Intervale Avenue,Kelly Street,WB,09/27/2017,Commercial,0,6,3,7,9,9,16,13,14,14,28,27,22,19,19,24,27,27,,,,,,
2,77429,East 163 Street,Intervale Avenue,Kelly Street,WB,09/27/2017,Medium Truck,2,3,0,1,2,4,9,12,8,13,9,7,9,5,5,5,5,3,,,,,,
2,77429,East 163 Street,Intervale Avenue,Kelly Street,WB,09/27/2017,Heavy Truck,0,0,0,3,1,6,6,6,8,9,6,2,1,4,2,4,2,2,,,,,,
2,77429,East 163 Street,Intervale Avenue,Kelly Street,WB,09/27/2017,School Bus,0,0,0,0,3,51,30,23,13,2,2,0,0,7,12,13,19,3,,,,,,
2,77429,East 163 Street,Intervale Avenue,Kelly Street,WB,09/27/2017,Other Bus,4,3,1,3,7,13,11,13,14,13,10,8,7,5,6,5,5,7,,,,,,
3,81384,Webster Avenue,216 Street,213 Street,NB,10/23/2017,Auto,,,,,,,,,,,,,,,,,,,191,133,125,100,62,40
3,81384,Webster Avenue,216 Street,213 Street,NB,10/23/2017,Taxis,,,,,,,,,,,,,,,,,,,20,13,42,22,7,2
3,81384,Webster Avenue,216 Street,213 Street,NB,10/23/2017,Commercial,,,,,,,,,,,,,,,,,,,2,3,1,1,1,2
3,81384,Webster Avenue,216 Street,213 Street,NB,10/23/2017,Medium Truck,,,,,,,,,,,,,,,,,,,6,6,8,1,0,0
3,81384,Webster Avenue,216 Street,213 Street,NB,10/23/2017,Heavy Truck,,,,,,,,,,,,,,,,,,,1,1,1,2,1,1
3,81384,Webster Avenue,216 Street,213 Street,NB,10/23/2017,School Bus,,,,,,,,,,,,,,,,,,,4,4,0,0,0,0
3,81384,Webster Avenue,216 Street,213 Street,NB,10/23/2017,Other Bus,,,,,,,,,,,,,,,,,,,2,3,1,1,2,0
3,81384,Webster Avenue,216 Street,213 Street,NB,10/24/2017,Auto,46,43,38,28,26,95,121,125,130,110,97,125,149,133,177,200,268,210,,,,,,
3,81384,Webster Avenue,216 Street,213 Street,NB,10/24/2017,Taxis,3,3,10,6,8,15,30,13,15,20,14,22,21,23,12,22,15,24,,,,,,
3,81384,Webster Avenue,216 Street,213 Street,NB,10/24/2017,Commercial,0,1,1,1,0,3,12,8,14,14,15,13,6,26,14,15,15,15,,,,,,
3,81384,Webster Avenue,216 Street,213 Street,NB,10/24/2017,Medium Truck,2,0,0,0,1,5,14,3,7,13,24,10,15,27,10,6,15,4,,,,,,
3,81384,Webster Avenue,216 Street,213 Street,NB,10/24/2017,Heavy Truck,1,1,1,2,1,1,1,5,3,5,6,2,4,2,4,0,1,0,,,,,,
3,81384,Webster Avenue,216 Street,213 Street,NB,10/24/2017,School Bus,2,1,2,1,0,20,50,9,4,10,1,3,1,7,9,37,47,33,,,,,,
3,81384,Webster Avenue,216 Street,213 Street,NB,10/24/2017,Other Bus,0,0,1,1,0,1,1,5,2,1,0,2,3,0,3,1,6,1,,,,,,
3,81384,Webster Avenue,216 Street,213 Street,SB,10/23/2017,Auto,,,,,,,,,,,,,,,,,,,210,191,153,97,98,53
3,81384,Webster Avenue,216 Street,213 Street,SB,10/23/2017,Taxis,,,,,,,,,,,,,,,,,,,30,31,45,23,7,8
3,81384,Webster Avenue,216 Street,213 Street,SB,10/23/2017,Commercial,,,,,,,,,,,,,,,,,,,5,2,4,2,2,1
3,81384,Webster Avenue,216 Street,213 Street,SB,10/23/2017,Medium Truck,,,,,,,,,,,,,,,,,,,1,2,3,4,4,1
3,81384,Webster Avenue,216 Street,213 Street,SB,10/23/2017,Heavy Truck,,,,,,,,,,,,,,,,,,,1,2,1,0,4,2
3,81384,Webster Avenue,216 Street,213 Street,SB,10/23/2017,School Bus,,,,,,,,,,,,,,,,,,,2,1,0,1,0,0
3,81384,Webster Avenue,216 Street,213 Street,SB,10/23/2017,Other Bus,,,,,,,,,,,,,,,,,,,1,2,4,2,4,2
3,81384,Webster Avenue,216 Street,213 Street,SB,10/24/2017,Auto,34,38,28,26,21,63,267,399,274,197,158,121,198,173,202,267,269,265,,,,,,
3,81384,Webster Avenue,216 Street,213 Street,SB,10/24/2017,Taxis,3,3,5,14,13,19,47,35,43,43,33,29,32,43,30,27,38,25,,,,,,
3,81384,Webster Avenue,216 Street,213 Street,SB,10/24/2017,Commercial,3,2,1,2,2,5,13,27,25,27,16,30,22,21,25,14,8,6,,,,,,
3,81384,Webster Avenue,216 Street,213 Street,SB,10/24/2017,Medium Truck,3,1,2,2,2,2,12,12,15,16,3,21,15,14,13,12,6,1,,,,,,
3,81384,Webster Avenue,216 Street,213 Street,SB,10/24/2017,Heavy Truck,2,3,1,1,1,2,0,3,6,5,4,1,7,7,3,0,1,0,,,,,,
3,81384,Webster Avenue,216 Street,213 Street,SB,10/24/2017,School Bus,0,0,0,0,0,53,93,12,12,11,6,4,4,22,14,13,7,1,,,,,,
3,81384,Webster Avenue,216 Street,213 Street,SB,10/24/2017,Other Bus,3,0,0,0,0,0,0,4,2,4,1,4,2,3,5,3,3,2,,,,,,
4,185651,Marmion Avenue,Fairmount Place,Cross Bronx Expressway,SB,10/02/2017,Auto,,,,,,,,,,,,,,,,,,,109,90,98,50,24,25
4,185651,Marmion Avenue,Fairmount Place,Cross Bronx Expressway,SB,10/02/2017,Taxis,,,,,,,,,,,,,,,,,,,26,15,11,6,10,8
4,185651,Marmion Avenue,Fairmount Place,Cross Bronx Expressway,SB,10/02/2017,Commercial,,,,,,,,,,,,,,,,,,,6,3,6,3,2,0
4,185651,Marmion Avenue,Fairmount Place,Cross Bronx Expressway,SB,10/02/2017,Medium Truck,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0
4,185651,Marmion Avenue,Fairmount Place,Cross Bronx Expressway,SB,10/02/2017,Heavy Truck,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
4,185651,Marmion Avenue,Fairmount Place,Cross Bronx Expressway,SB,10/02/2017,School Bus,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
4,185651,Marmion Avenue,Fairmount Place,Cross Bronx Expressway,SB,10/02/2017,Other Bus,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
4,185651,Marmion Avenue,Fairmount Place,Cross Bronx Expressway,SB,10/03/2017,Auto,14,2,2,2,1,8,71,152,109,93,70,92,72,83,112,131,134,133,,,,,,
4,185651,Marmion Avenue,Fairmount Place,Cross Bronx Expressway,SB,10/03/2017,Taxis,6,0,0,0,1,2,14,20,24,15,16,16,21,12,28,25,27,21,,,,,,
4,185651,Marmion Avenue,Fairmount Place,Cross Bronx Expressway,SB,10/03/2017,Commercial,1,0,0,0,0,1,1,6,10,7,8,6,6,7,11,5,9,12,,,,,,
4,185651,Marmion Avenue,Fairmount Place,Cross Bronx Expressway,SB,10/03/2017,Medium Truck,0,0,0,0,0,0,0,2,2,0,2,2,0,1,1,3,0,1,,,,,,
4,185651,Marmion Avenue,Fairmount Place,Cross Bronx Expressway,SB,10/03/2017,Heavy Truck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4,185651,Marmion Avenue,Fairmount Place,Cross Bronx Expressway,SB,10/03/2017,School Bus,0,0,0,0,0,0,8,16,2,2,1,2,3,2,15,9,6,4,,,,,,
4,185651,Marmion Avenue,Fairmount Place,Cross Bronx Expressway,SB,10/03/2017,Other Bus,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5,188247,3 Avenue,East 189 Street,Park Avenue,NB,10/04/2017,Auto,,,,,,,,,,,,,,,,,,,4,1,2,1,0,1
5,188247,3 Avenue,East 189 Street,Park Avenue,NB,10/04/2017,Taxis,,,,,,,,,,,,,,,,,,,1,2,0,1,0,0
5,188247,3 Avenue,East 189 Street,Park Avenue,NB,10/04/2017,Medium Truck,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
5,188247,3 Avenue,East 189 Street,Park Avenue,NB,10/04/2017,Heavy Truck,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
5,188247,3 Avenue,East 189 Street,Park Avenue,NB,10/04/2017,School Bus,,,,,,,,,,,,,,,,,,,2,0,1,0,0,1
5,188247,3 Avenue,East 189 Street,Park Avenue,NB,10/04/2017,Other Bus,,,,,,,,,,,,,,,,,,,0,0,0,8,10,2
5,188247,3 Avenue,East 189 Street,Park Avenue,NB,10/05/2017,Auto,0,0,0,0,0,0,1,0,1,4,0,1,0,3,3,3,1,1,,,,,,
5,188247,3 Avenue,East 189 Street,Park Avenue,NB,10/05/2017,Taxis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5,188247,3 Avenue,East 189 Street,Park Avenue,NB,10/05/2017,Commercial,0,0,0,2,1,0,1,1,6,5,11,7,1,9,4,4,4,5,,,,,,
5,188247,3 Avenue,East 189 Street,Park Avenue,NB,10/05/2017,Medium Truck,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,,,,,,
5,188247,3 Avenue,East 189 Street,Park Avenue,NB,10/05/2017,Heavy Truck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5,188247,3 Avenue,East 189 Street,Park Avenue,NB,10/05/2017,School Bus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5,188247,3 Avenue,East 189 Street,Park Avenue,NB,10/05/2017,Other Bus,1,7,2,3,3,8,17,25,25,34,20,23,10,24,18,17,14,12,,,,,,
5,188247,3 Avenue,East 189 Street,Park Avenue,SB,10/04/2017,Auto,,,,,,,,,,,,,,,,,,,9,6,13,5,0,4
5,188247,3 Avenue,East 189 Street,Park Avenue,SB,10/04/2017,Taxis,,,,,,,,,,,,,,,,,,,1,2,1,1,0,0
5,188247,3 Avenue,East 189 Street,Park Avenue,SB,10/04/2017,Commercial,,,,,,,,,,,,,,,,,,,0,0,2,2,4,1
5,188247,3 Avenue,East 189 Street,Park Avenue,SB,10/04/2017,Medium Truck,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
5,188247,3 Avenue,East 189 Street,Park Avenue,SB,10/04/2017,Heavy Truck,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
5,188247,3 Avenue,East 189 Street,Park Avenue,SB,10/04/2017,School Bus,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
5,188247,3 Avenue,East 189 Street,Park Avenue,SB,10/04/2017,Other Bus,,,,,,,,,,,,,,,,,,,0,2,1,10,10,1
5,188247,3 Avenue,East 189 Street,Park Avenue,SB,10/05/2017,Auto,2,1,0,0,0,0,2,2,0,1,1,0,0,0,2,0,0,0,,,,,,
5,188247,3 Avenue,East 189 Street,Park Avenue,SB,10/05/2017,Taxis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,
5,188247,3 Avenue,East 189 Street,Park Avenue,SB,10/05/2017,Commercial,0,0,0,3,2,0,2,2,1,2,1,3,1,3,2,3,3,3,,,,,,
5,188247,3 Avenue,East 189 Street,Park Avenue,SB,10/05/2017,Medium Truck,0,0,0,0,0,0,0,1,0,3,0,0,1,0,1,0,0,0,,,,,,
5,188247,3 Avenue,East 189 Street,Park Avenue,SB,10/05/2017,Heavy Truck,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
5,188247,3 Avenue,East 189 Street,Park Avenue,SB,10/05/2017,School Bus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5,188247,3 Avenue,East 189 Street,Park Avenue,SB,10/05/2017,Other Bus,0,3,3,5,5,8,13,19,15,19,10,11,11,12,10,18,9,12,,,,,,
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,NB,01/17/2018,Auto,,,,,,,,,,,138,140,171,190,237,236,200,239,220,174,141,61,86,33
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,NB,01/17/2018,Taxis,,,,,,,,,,,48,39,36,32,53,52,42,28,35,35,19,16,14,7
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,NB,01/17/2018,Commercial,,,,,,,,,,,14,13,13,13,28,32,25,12,12,12,5,3,11,3
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,NB,01/17/2018,Medium Truck,,,,,,,,,,,5,5,10,6,2,2,2,3,1,0,0,2,0,0
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,NB,01/17/2018,Heavy Truck,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,NB,01/17/2018,School Bus,,,,,,,,,,,2,1,4,5,15,23,1,1,1,0,0,0,0,0
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,NB,01/17/2018,Other Bus,,,,,,,,,,,1,2,0,0,3,1,0,0,1,1,0,0,0,0
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,NB,01/18/2018,Auto,12,9,9,20,17,28,88,245,212,205,,,,,,,,,,,,,,
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,NB,01/18/2018,Taxis,12,4,2,5,3,9,25,31,34,39,,,,,,,,,,,,,,
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,NB,01/18/2018,Commercial,2,1,2,0,2,1,5,22,15,16,,,,,,,,,,,,,,
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,NB,01/18/2018,Medium Truck,1,0,0,1,0,0,0,1,2,8,,,,,,,,,,,,,,
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,NB,01/18/2018,Heavy Truck,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,NB,01/18/2018,School Bus,0,0,0,0,0,1,1,6,3,2,,,,,,,,,,,,,,
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,NB,01/18/2018,Other Bus,0,0,0,0,0,0,0,1,2,4,,,,,,,,,,,,,,
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,SB,01/17/2018,Auto,,,,,,,,,,,131,135,142,169,231,286,279,294,310,231,183,83,86,62
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,SB,01/17/2018,Taxis,,,,,,,,,,,36,22,22,34,35,37,31,34,32,31,32,14,13,9
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,SB,01/17/2018,Commercial,,,,,,,,,,,13,15,27,20,18,20,16,13,13,9,6,5,3,1
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,SB,01/17/2018,Medium Truck,,,,,,,,,,,1,6,8,3,4,8,4,2,1,3,2,0,0,0
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,SB,01/17/2018,Heavy Truck,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,SB,01/17/2018,School Bus,,,,,,,,,,,0,2,1,1,8,11,2,0,0,0,0,0,0,0
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,SB,01/17/2018,Other Bus,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,SB,01/18/2018,Auto,43,14,10,15,14,27,56,122,158,165,,,,,,,,,,,,,,
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,SB,01/18/2018,Taxis,6,0,0,4,2,2,16,10,15,28,,,,,,,,,,,,,,
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,SB,01/18/2018,Commercial,1,0,1,1,3,2,3,5,5,9,,,,,,,,,,,,,,
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,SB,01/18/2018,Medium Truck,1,0,0,0,1,1,1,2,3,3,,,,,,,,,,,,,,
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,SB,01/18/2018,Heavy Truck,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,SB,01/18/2018,School Bus,0,0,0,0,0,1,12,2,5,6,,,,,,,,,,,,,,
6,41864,Albany Avenue,Lenox Road,Linden Boulevard,SB,01/18/2018,Other Bus,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,
7,41000,Avenue M,East 45 Street,East 46 Street,WB,10/02/2017,Auto,,,,,,,,,,,,,,,,,,,175,131,101,107,49,37
7,41000,Avenue M,East 45 Street,East 46 Street,WB,10/02/2017,Taxis,,,,,,,,,,,,,,,,,,,25,22,18,17,16,13
7,41000,Avenue M,East 45 Street,East 46 Street,WB,10/02/2017,Commercial,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1
7,41000,Avenue M,East 45 Street,East 46 Street,WB,10/02/2017,Medium Truck,,,,,,,,,,,,,,,,,,,1,2,1,1,2,0
7,41000,Avenue M,East 45 Street,East 46 Street,WB,10/02/2017,Heavy Truck,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
7,41000,Avenue M,East 45 Street,East 46 Street,WB,10/02/2017,School Bus,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
7,41000,Avenue M,East 45 Street,East 46 Street,WB,10/02/2017,Other Bus,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
7,41000,Avenue M,East 45 Street,East 46 Street,WB,10/03/2017,Auto,23,18,15,10,16,33,135,237,199,140,122,131,129,160,166,167,161,195,,,,,,
7,41000,Avenue M,East 45 Street,East 46 Street,WB,10/03/2017,Taxis,12,9,8,11,8,12,15,15,19,24,19,14,25,18,18,18,21,17,,,,,,
7,41000,Avenue M,East 45 Street,East 46 Street,WB,10/03/2017,Commercial,0,4,0,1,3,2,11,16,7,16,13,12,12,5,18,12,9,16,,,,,,
7,41000,Avenue M,East 45 Street,East 46 Street,WB,10/03/2017,Medium Truck,0,1,0,1,0,0,1,3,3,3,1,4,2,4,2,0,1,1,,,,,,
7,41000,Avenue M,East 45 Street,East 46 Street,WB,10/03/2017,Heavy Truck,0,0,0,1,0,0,3,2,3,1,2,0,2,0,0,1,0,0,,,,,,
7,41000,Avenue M,East 45 Street,East 46 Street,WB,10/03/2017,School Bus,0,0,0,1,0,1,12,8,1,2,2,2,0,3,4,6,1,1,,,,,,
7,41000,Avenue M,East 45 Street,East 46 Street,WB,10/03/2017,Other Bus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,EB,10/10/2017,Auto,,,,,,,,,,,,,,,,,,,,358,319,235,182,160
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,EB,10/10/2017,Taxis,,,,,,,,,,,,,,,,,,,,123,139,119,116,150
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,EB,10/10/2017,Commercial,,,,,,,,,,,,,,,,,,,,25,12,10,7,1
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,EB,10/10/2017,Medium Truck,,,,,,,,,,,,,,,,,,,,20,17,8,9,3
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,EB,10/10/2017,Heavy Truck,,,,,,,,,,,,,,,,,,,,15,14,13,11,16
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,EB,10/10/2017,School Bus,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,EB,10/10/2017,Other Bus,,,,,,,,,,,,,,,,,,,,6,11,7,4,1
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,EB,10/11/2017,Auto,82,46,40,26,40,117,146,181,207,153,122,173,192,220,243,318,291,363,337,,,,,
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,EB,10/11/2017,Taxis,129,97,74,46,49,41,23,36,34,32,44,57,54,54,51,71,71,79,93,,,,,
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,EB,10/11/2017,Commercial,2,2,4,1,2,10,3,20,29,35,44,59,53,58,53,50,50,47,35,,,,,
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,EB,10/11/2017,Medium Truck,5,10,6,8,17,17,28,35,45,48,58,75,68,70,65,67,61,36,29,,,,,
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,EB,10/11/2017,Heavy Truck,7,16,12,14,34,23,17,25,26,29,39,43,39,25,24,18,24,23,11,,,,,
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,EB,10/11/2017,School Bus,0,0,0,0,0,2,2,5,2,1,1,0,0,0,1,6,0,1,1,,,,,
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,EB,10/11/2017,Other Bus,1,1,0,0,0,0,1,5,3,2,3,3,2,4,3,3,5,3,2,,,,,
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,WB,10/10/2017,Auto,,,,,,,,,,,,,,,,,,,,324,268,232,168,139
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,WB,10/10/2017,Taxis,,,,,,,,,,,,,,,,,,,,85,106,103,91,123
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,WB,10/10/2017,Commercial,,,,,,,,,,,,,,,,,,,,10,4,5,3,1
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,WB,10/10/2017,Medium Truck,,,,,,,,,,,,,,,,,,,,10,6,3,10,5
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,WB,10/10/2017,Heavy Truck,,,,,,,,,,,,,,,,,,,,6,9,7,11,15
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,WB,10/10/2017,School Bus,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,WB,10/10/2017,Other Bus,,,,,,,,,,,,,,,,,,,,3,3,2,4,2
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,WB,10/11/2017,Auto,76,48,52,31,43,142,322,275,160,151,159,228,201,237,223,320,300,345,334,,,,,
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,WB,10/11/2017,Taxis,113,94,81,58,61,62,62,20,9,7,24,43,23,22,36,34,37,35,41,,,,,
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,WB,10/11/2017,Commercial,6,0,6,2,5,16,11,49,47,48,70,39,47,37,48,41,27,25,12,,,,,
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,WB,10/11/2017,Medium Truck,4,7,10,10,28,53,63,85,66,93,77,70,65,57,53,38,21,26,7,,,,,
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,WB,10/11/2017,Heavy Truck,9,14,13,6,30,45,40,33,52,38,40,26,30,22,15,14,12,7,6,,,,,
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,WB,10/11/2017,School Bus,0,0,0,0,0,1,6,8,0,0,0,0,0,1,2,1,2,1,0,,,,,
8,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,WB,10/11/2017,Other Bus,2,0,0,0,0,2,2,8,5,2,3,3,4,2,2,2,2,2,2,,,,,
9,31123,Grand Street,Union Avenue,Lorimer Street,EB,10/10/2017,Auto,,,,,,,,,,,,,,,,,,,,199,195,195,175,141
9,31123,Grand Street,Union Avenue,Lorimer Street,EB,10/10/2017,Taxis,,,,,,,,,,,,,,,,,,,,136,128,116,125,113
9,31123,Grand Street,Union Avenue,Lorimer Street,EB,10/10/2017,Commercial,,,,,,,,,,,,,,,,,,,,15,14,12,9,4
9,31123,Grand Street,Union Avenue,Lorimer Street,EB,10/10/2017,Medium Truck,,,,,,,,,,,,,,,,,,,,21,15,7,8,9
9,31123,Grand Street,Union Avenue,Lorimer Street,EB,10/10/2017,Heavy Truck,,,,,,,,,,,,,,,,,,,,2,2,0,3,0
9,31123,Grand Street,Union Avenue,Lorimer Street,EB,10/10/2017,School Bus,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
9,31123,Grand Street,Union Avenue,Lorimer Street,EB,10/10/2017,Other Bus,,,,,,,,,,,,,,,,,,,,14,16,12,12,9
9,31123,Grand Street,Union Avenue,Lorimer Street,EB,10/11/2017,Auto,72,28,25,44,72,98,159,198,175,130,129,133,137,147,168,179,199,274,264,,,,,
9,31123,Grand Street,Union Avenue,Lorimer Street,EB,10/11/2017,Taxis,113,87,51,36,30,33,29,42,28,27,42,55,45,40,47,44,70,77,85,,,,,
9,31123,Grand Street,Union Avenue,Lorimer Street,EB,10/11/2017,Commercial,6,4,3,3,7,9,12,22,20,20,28,35,23,25,54,64,50,55,31,,,,,
9,31123,Grand Street,Union Avenue,Lorimer Street,EB,10/11/2017,Medium Truck,5,10,8,11,16,35,35,28,44,76,37,69,47,50,43,42,41,41,33,,,,,
9,31123,Grand Street,Union Avenue,Lorimer Street,EB,10/11/2017,Heavy Truck,0,1,0,3,4,2,1,2,1,5,1,4,2,2,2,4,4,4,0,,,,,
9,31123,Grand Street,Union Avenue,Lorimer Street,EB,10/11/2017,School Bus,0,0,0,0,0,2,4,5,4,0,1,0,2,1,3,9,5,2,0,,,,,
9,31123,Grand Street,Union Avenue,Lorimer Street,EB,10/11/2017,Other Bus,13,2,4,3,7,15,14,12,6,16,14,10,14,13,12,13,14,12,19,,,,,
9,31123,Grand Street,Union Avenue,Lorimer Street,WB,10/10/2017,Auto,,,,,,,,,,,,,,,,,,,,246,227,217,204,108
9,31123,Grand Street,Union Avenue,Lorimer Street,WB,10/10/2017,Taxis,,,,,,,,,,,,,,,,,,,,135,148,113,139,142
9,31123,Grand Street,Union Avenue,Lorimer Street,WB,10/10/2017,Commercial,,,,,,,,,,,,,,,,,,,,11,12,6,5,3
9,31123,Grand Street,Union Avenue,Lorimer Street,WB,10/10/2017,Medium Truck,,,,,,,,,,,,,,,,,,,,8,5,7,6,4
9,31123,Grand Street,Union Avenue,Lorimer Street,WB,10/10/2017,Heavy Truck,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
9,31123,Grand Street,Union Avenue,Lorimer Street,WB,10/10/2017,School Bus,,,,,,,,,,,,,,,,,,,,4,0,0,0,0
9,31123,Grand Street,Union Avenue,Lorimer Street,WB,10/10/2017,Other Bus,,,,,,,,,,,,,,,,,,,,13,9,10,9,6
9,31123,Grand Street,Union Avenue,Lorimer Street,WB,10/11/2017,Auto,86,54,31,37,78,162,281,230,245,220,208,191,184,253,260,248,250,259,237,,,,,
9,31123,Grand Street,Union Avenue,Lorimer Street,WB,10/11/2017,Taxis,170,137,94,88,60,68,64,72,58,64,59,50,38,56,57,67,65,62,78,,,,,
9,31123,Grand Street,Union Avenue,Lorimer Street,WB,10/11/2017,Commercial,6,4,0,3,5,32,23,55,68,70,50,43,45,46,23,20,23,25,12,,,,,
9,31123,Grand Street,Union Avenue,Lorimer Street,WB,10/11/2017,Medium Truck,6,8,5,11,19,50,96,74,69,70,61,50,58,54,39,31,19,16,15,,,,,
